|                                   col0_1 |                                    col0_2 |         aperture_sum_3 |       aperture_sum_4 |       aperture_sum_5 |
|  3032.8662531893897 .. 561.8347853709282 |  279.1020349710782 .. -23.930072848519725 |    -2.1442950161796555 |  -7.0541263951924496 |   -4.909831379012794 |
|  2580.1193141205476 .. 564.0724219643522 | 279.10748629013193 .. -23.930048115481036 |    -0.8707009533640543 |                  inf |                  inf |
|  2969.3487057007023 .. 564.8484764564281 |   279.102799756733 .. -23.930039677821615 |    -2.1212250973480855 |   -7.056435794406734 |   -4.935210697058649 |
|   3400.889091212153 .. 566.7492897141113 |  279.0976037770499 .. -23.930018706655577 |    -0.2603748456333175 |  -2.2956559896485764 |  -2.0352811440152587 |
|  3088.8230700853755 .. 568.0549645739145 | 279.10136122067206 .. -23.930004391830405 |     2.1742673990438144 |  -5.1774407097061905 |   -7.351708108750005 |
|   3119.896906658958 .. 568.2869888568088 | 279.10098707493864 .. -23.930001836908776 |    0.28157793362167766 |   -5.987890841325342 |   -6.269468774947019 |
|   3212.240969250847 .. 570.0953303078506 | 279.09987520293987 .. -23.929981925705334 |   -0.10927179835744236 |   -5.950424648423836 |   -5.841152850066394 |
|  3016.8276091783105 .. 574.5242658495661 |  279.1022280845737 .. -23.929933193274607 |     1.2333569561602307 |  -3.0393474326252496 |    -4.27270438878548 |
|   2892.334402125059 .. 575.6584596695463 |  279.1037270488985 .. -23.929920698824308 |    -0.6001067878738737 |   -6.145711301547644 |    -5.54560451367377 |
|   2924.110520002297 .. 576.2959141101784 | 279.10334444746553 .. -23.929913687735365 |    -1.0957500813562213 |  -6.3442559078455005 |   -5.248505826489279 |
|  3151.6405768308096 .. 576.0985761885929 | 279.10060486479426 .. -23.929915863737182 |     3.3438516979417505 |   -2.018267180431534 |   -5.362118878373284 |
|   3359.9460387278546 .. 580.589465745095 |   279.0980967578236 .. -23.92986640026365 |     2.3799968099794797 |  -3.5417720236800676 |   -5.921768833659547 |
|  3188.0860610649047 .. 581.3342634648852 | 279.10016604251337 .. -23.929858238260003 |    -1.3687770456873531 |  -6.5843299777856155 |   -5.215552932098262 |
|  3017.8750013663202 .. 582.2758061078239 |   279.102215473099 .. -23.929847883324378 |      1.258422226321424 |   -5.650148646305144 |   -6.908570872626568 |
|  2578.9589909989604 .. 584.4008269651495 |  279.10750025107916 .. -23.92982438961679 |     0.8129037805602901 |                  inf |                  inf |
|    3237.04623468938 .. 585.4213412287376 |  279.0995765370417 .. -23.929813250585553 |   0.047894017814249554 |   -5.925941961289041 |   -5.973835979103291 |
|  2792.7559301238157 .. 589.0818871264682 |  279.1049260229749 .. -23.929772946497657 |     2.5237861980179517 |  -4.9781255600146315 |   -7.501911758032583 |
|  2557.3699428068117 .. 590.0283861446604 | 279.10776019161074 .. -23.929762445303982 |     1.2654563113666428 |                  inf |                  inf |
|  3182.3861855915998 .. 591.9301742135236 | 279.10023467336663 .. -23.929741625082094 |     0.2754762903477098 |   -5.750017193912918 |   -6.025493484260628 |
|  3248.9610377470117 .. 591.9339591166871 | 279.09943307787876 .. -23.929741573548586 |    0.29848016874424443 |   -5.697914068510986 |   -5.996394237255231 |
|  2505.8676828760044 .. 592.4994528743364 |   279.1083803040265 .. -23.92973522443982 |     3.6046833804662097 |                  inf |                  inf |
|  2937.9265612715494 .. 594.1420441898116 | 279.10317809280775 .. -23.929717282838237 |     -3.138339488270727 |   -8.588404877093549 |   -5.450065388822821 |
|   3221.648784304615 .. 593.6310600096656 |  279.0997619317543 .. -23.929722900569818 |    -2.7842738725558602 |   -8.840783339016317 |   -6.056509466460457 |
|   2680.363442366233 .. 595.8197138950679 |  279.10627928409855 .. -23.92969875914732 |    -2.8927582154411438 |   -7.652290333458688 |   -4.759532118017544 |
|   3101.6374813258817 .. 596.155660697794 | 279.10120692952245 .. -23.929695127666935 |     1.3229926595508534 |   -5.631038907484001 |   -6.954031567034854 |
|   2896.647357959239 .. 598.3495084831641 | 279.10367511487624 .. -23.929670971935874 |    -1.7309334837672354 |   -6.783597990954439 |   -5.052664507187203 |
|   2965.252288795205 .. 597.8978409857491 | 279.10284907668927 .. -23.929675950931134 |      2.261998819185927 |  -3.0150198915531594 |   -5.277018710739086 |
|  2825.7298858715712 .. 599.0422452685648 |  279.1045289971123 .. -23.929663334924097 |   -0.47530767581437605 |   -6.041611628321234 |   -5.566303952506858 |
|  2731.4201484931114 .. 601.8275870393687 | 279.10566453327374 .. -23.929632656019674 |     -3.172381978465123 |   -7.904974648163616 |  -4.7325926696984935 |
|   3188.464042557507 .. 602.2807412979961 | 279.10016149422995 .. -23.929627710634357 |    0.04167538149361321 |   -5.808809061451049 |   -5.850484442944662 |
|   3300.124845506706 .. 602.1512746569493 | 279.09881704183965 .. -23.929629115919933 |     0.8731357977787453 |   -5.498857844354614 |    -6.37199364213336 |
|  3105.2882613206493 .. 605.4181046644173 |  279.1011629727217 .. -23.929593189188108 |     -0.647920510362905 |   -6.135328294872975 |    -5.48740778451007 |
|   3006.811978122397 .. 605.9295216788302 | 279.10234867647387 .. -23.929587560626917 |    -1.3850791095564872 |   -6.672163612933424 |   -5.287084503376937 |
|  2938.7869727956113 .. 606.6596442078003 | 279.10316773148855 .. -23.929579519819388 |    -1.8460590325119897 |   -6.840610284207356 |   -4.994551251695366 |
|  2788.1392199340225 .. 608.9143114713794 |  279.1049816050785 .. -23.929554678536853 |    -1.0692609839673777 |   -6.350799348708399 |   -5.281538364741022 |
|  2883.7893532593966 .. 609.0876838075661 | 279.10382992987434 .. -23.929552790356468 |     1.2656063435712663 |   -5.445196135381032 |   -6.710802478952298 |
|  2598.6964063248993 .. 609.9106411972224 |  279.1072625902894 .. -23.929543648674095 |     3.2553032699623823 |   -3.877721834655559 |   -7.133025104617941 |
|  3041.8442025783693 .. 610.0047790254118 |   279.1019268708959 .. -23.92954271125479 |      -3.03583575087148 |   -7.880819592057815 |   -4.844983841186335 |
|  3115.6543623245448 .. 609.9952673769575 | 279.10103815994586 .. -23.929542814464426 |      2.389615493356168 |   -2.506525302639373 |  -4.8961407959955405 |
|   2566.068198771232 .. 611.1236269042562 | 279.10765544948725 .. -23.929530284552666 |     1.1546850324491684 |                  inf |                  inf |
|   2967.311335005802 .. 611.0289323035183 |  279.1028242835115 .. -23.929531436180934 |      2.161593911268354 |  -3.6932275371567425 |   -5.854821448425096 |
|  2717.8916828974434 .. 612.7703049183841 |   279.1058274190152 .. -23.92951222113009 |    0.05065247274773295 |   -6.444347437985262 |   -6.494999910732995 |
|   3051.298602359775 .. 613.0113197844233 | 279.10181303521193 .. -23.929509622706835 |    -0.5209123416755569 |   -6.076892371760277 |  -5.5559800300847195 |
|  3028.7150994112826 .. 616.1392917887512 |   279.102084951632 .. -23.929475197273337 |     1.6652616993284055 |   -3.070243167281385 |   -4.735504866609791 |
|   2574.637425910098 .. 618.1562131253295 |  279.1075522682698 .. -23.929452890965923 |    -2.1709894985450227 |   -7.037158955338394 |   -4.866169456793371 |
|    2956.15001935094 .. 618.0096376447455 |  279.10295867055333 .. -23.92945460865284 |    -1.7293692087501609 |   -6.680793848111791 |    -4.95142463936163 |
|   2525.3432154562042 .. 619.021866871315 |  279.10814579413346 .. -23.92944334049903 |    -2.9194241447806006 |                  inf |                  inf |
|  3043.9024643635835 .. 619.2857246492163 |   279.1019020882733 .. -23.92944056934036 |    -0.5066362919668165 |    -6.12518672555291 |   -5.618550433586094 |
|  3273.0915076873507 .. 620.7645091364742 | 279.09914254097254 .. -23.929424272784434 |    -0.2576406240336692 |   -6.125494911359832 |   -5.867854287326162 |
|    3200.8969560648748 .. 621.43227912021 | 279.10001179849905 .. -23.929416935762436 |     2.5680123916992876 |   -2.400293110383511 |   -4.968305502082798 |
|  3096.7839965094454 .. 623.8214742311284 | 279.10126536907114 .. -23.929390650268964 |     -2.050970674490056 |   -6.970136985543389 |   -4.919166311053333 |
|  2974.8932043743216 .. 625.4031917714933 |  279.1027329928326 .. -23.929373240115225 |   -0.42708509276066037 |   -6.039574496032988 |   -5.612489403272328 |
|  3013.4113013704996 .. 626.0137106454458 |  279.10226921641186 .. -23.92936652330611 |     -1.432039732121548 |   -6.508066941055482 |   -5.076027208933934 |
|   3242.052454170003 .. 627.3743654975494 |  279.0995162674867 .. -23.929351533482787 |      1.415549673204958 |   -3.116685925198423 |   -4.532235598403381 |
|   2649.991905248121 .. 627.8184226484344 |   279.106644959547 .. -23.929346584473056 |    -0.3831450624451916 |   -5.981149306719114 |   -5.598004244273922 |
|  3173.1443921316272 .. 627.7448762833466 |  279.1003459535633 .. -23.929347465509142 |    -1.7237130098160725 |  -6.7203654395198775 |   -4.996652429703805 |
|   3382.310494917694 .. 628.1334976662764 |   279.0978274938325 .. -23.92934314530377 |     -1.047637111561299 |   -6.422474548373103 |   -5.374837436811804 |
|  2764.0843865659212 .. 628.8831787143937 |   279.1052712312277 .. -23.92933490375265 |    -1.4369453439049682 |   -6.547859116039926 |   -5.110913772134958 |
|  3309.1806799652136 .. 628.7776275483656 | 279.09870801189686 .. -23.929336076072126 |     -2.465393010755725 |   -7.325765945191841 |   -4.860372934436116 |
|    3026.0548053656403 .. 631.23783930779 | 279.10211698238885 .. -23.929309029326955 |     -2.719366653036311 |   -7.501414853642185 |   -4.782048200605874 |
|   3086.306016410248 .. 631.2978650192684 | 279.10139152922335 .. -23.929308368785346 |      -2.08724535500994 |   -7.032118454634127 |   -4.944873099624187 |
|    3256.16498195675 .. 630.8955577006765 |   279.099346346618 .. -23.929312778277264 |     -3.271048279942872 |   -8.484770657604694 |   -5.213722377661822 |
|  2891.8936990040106 .. 632.1481472216368 |    279.1037323456072 .. -23.9292989984847 |    -1.1293212350560458 |    -6.36201350979262 |   -5.232692274736574 |
|  3069.6856592463287 .. 633.0828249624027 |   279.1015916462304 .. -23.92928872463288 |    -1.8750009823042655 |   -6.941777713628379 |   -5.066776731324113 |
|  2498.0332344387252 .. 634.9746656832955 |  279.1084746104497 .. -23.929267757137435 |      3.109716972235326 |                  inf |                  inf |
|   2666.330563013654 .. 636.7797128063136 |  279.1064482307059 .. -23.929247966636417 |     2.9760002900157687 |  -2.0895389222949214 |    -5.06553921231069 |
|  2752.0090769459534 .. 637.1743135352864 |   279.1054166211165 .. -23.92924365183344 |    -2.1793355872688975 |   -7.231530997982276 |   -5.052195410713378 |
|  2572.1061419128723 .. 639.2634787554974 | 279.10758273565995 .. -23.929220592677968 |    -1.4075437160936004 |   -6.550082838948999 |   -5.142539122855398 |
|  3176.6659472431297 .. 639.2754490245051 | 279.10030355376506 .. -23.929220564786867 |     -2.111049611683967 |   -7.018115274024188 |   -4.907065662340221 |
|  3048.3472504397114 .. 641.5673312703218 |  279.10184857067657 .. -23.92919534797563 |    -0.5529972522632447 |   -6.070328976311985 |  -5.5173317240487405 |
|  2834.8013873927466 .. 643.4272332702392 |    279.104419761497 .. -23.92917485550226 |     0.6258242540914722 |   -5.654322877754151 |   -6.280147131845623 |
|   3301.857910376421 .. 642.9883966439469 | 279.09879618509535 .. -23.929179680397365 |     -2.378475554723258 |   -7.242677232616604 |   -4.864201677893346 |
|  2639.1174684832745 .. 645.0564584398381 |  279.1067758855682 .. -23.929156866137163 |     2.4344246601412314 |  -3.6992523351194144 |   -6.133676995260646 |
|   2962.202190520811 .. 645.3352727156063 | 279.10288579678917 .. -23.929153875474295 |    -1.8875739325760232 |    -6.83442970786861 |   -4.946855775292587 |
|   3340.771191574922 .. 645.3532459804231 |  279.09832765188423 .. -23.92915364429144 |     1.4009281890745517 |  -5.3483713078904325 |   -6.749299496964984 |
|  3425.0328322124606 .. 644.7237591666571 | 279.09731310273975 .. -23.929160546421215 |    -1.7368051211101778 |   -6.856014987491825 |   -5.119209866381647 |
|  3150.2146598895065 .. 645.7233488082393 |  279.10062204020943 .. -23.92914960470989 |    -1.8954643280613301 |   -6.876173462615879 |   -4.980709134554548 |
|   3226.307451252509 .. 647.1900496087269 |  279.0997058482836 .. -23.929133453522024 |    -1.7590506188324195 |   -6.817286077237515 |   -5.058235458405096 |
|  2761.2730853223716 .. 650.0814403654591 | 279.10530507419725 .. -23.929101604373994 |     1.6655524964630772 |   -5.260734343697164 |   -6.926286840160241 |
|   3165.630703998158 .. 650.2749707048908 |  279.1004364244578 .. -23.929099510139515 |     -2.354159222556289 |   -7.179758784187348 |  -4.8255995616310585 |
|  2987.1111100042667 .. 654.1396854137782 | 279.10258588130523 .. -23.929056979975364 |     -3.143824011169929 |   -8.076881390658098 |   -4.933057379488169 |
|  3077.1054076987857 .. 653.9000400982391 |  279.1015023093712 .. -23.929059619548298 |      -0.99018372380721 |  -6.2778110042721655 |   -5.287627280464956 |
|   3482.390059300208 .. 655.0471960457072 |    279.0966224998071 .. -23.9290469099668 |    -1.9354517172290926 |   -6.900125234647537 |   -4.964673517418444 |
|  3195.1669059821106 .. 657.0538932149174 |  279.1000807961059 .. -23.929024900940203 |      2.398025442762864 |  -2.4846088516128213 |   -4.882634294375685 |
|   2938.375108092874 .. 657.7653282125419 | 279.10317268430384 .. -23.929017073437564 |    -0.4772424182219381 |   -6.329333117764423 |   -5.852090699542485 |
|  3229.2881327051196 .. 658.3144687019567 |  279.0996699614727 .. -23.929011022656734 |    -1.9292486255419328 |   -8.300520549598039 |   -6.371271924056106 |
|  3409.2462186878506 .. 658.1290026368902 | 279.09750318567137 .. -23.929013019623728 |    -1.4903885638082763 |  -6.6116055634297854 |    -5.12121699962151 |
|  2712.8328233684306 .. 659.3649470483747 |   279.1058883137149 .. -23.92899941968374 |     -1.883363536736521 |  -6.8818185685579465 |   -4.998455031821425 |
|    3067.227552018398 .. 659.093981094453 | 279.10162124326246 .. -23.929002457488775 |       1.27540306265732 |   -5.389714011411631 |   -6.665117074068951 |
|  2542.6539655275383 .. 660.0752488766901 |  279.10793734260596 .. -23.92899153381294 |    0.41281766460344155 |  -5.6989451628011345 |   -6.111762827404576 |
|  2580.8592391482575 .. 666.1379465026092 |  279.1074773311569 .. -23.928924828237268 |    -1.0129506329263482 |   -6.279339546684297 |  -5.2663889137579485 |
|  2754.1818058225044 .. 666.3852089786204 | 279.10539045135965 .. -23.928922170382776 |    -1.3559119081437132 |   -6.578664668492689 |   -5.222752760348976 |
|   3387.6877573741763 .. 667.017870051297 |  279.0977627621874 .. -23.928915199613634 |     0.8050907857127308 |   -5.595600060145126 |  -6.4006908458578575 |
|  3172.0589319070323 .. 668.0488047268486 |  279.1003590277569 .. -23.928903898587194 |     1.8658675693828344 |  -5.0851024710518065 |    -6.95097004043464 |
|  3080.4134324833644 .. 669.2146522202736 |  279.1014624796199 .. -23.928891073699422 |     0.8498699009804067 |  -5.5445680104071515 |   -6.394437911387558 |
|   2551.038238330893 .. 669.6511823104544 |  279.10783638726036 .. -23.92888614938217 |    -0.7470883952371774 |   -6.188081641094093 |   -5.440993245856916 |
|   2960.715302344033 .. 670.1529755021452 | 279.10290369714426 .. -23.928880742785037 |    -2.3120943573876236 |   -7.312370890664022 |  -5.0002765332763985 |
|   3115.6938871361003 .. 669.807396200714 |   279.101037687616 .. -23.928884548881705 |     -2.091430762787883 |   -7.039597592891963 |    -4.94816683010408 |
|   3206.714975584367 .. 669.9387700268753 | 279.09994175414573 .. -23.928883094185384 |     1.3337596141783719 |  -5.4305716390629675 |   -6.764331253241339 |
|   2607.272687279792 .. 670.9048619750871 |  279.10715929945724 .. -23.92887237717698 |    -2.0871603730544135 |   -7.044602751165495 |   -4.957442378111082 |
